type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",route d'azemmour,3.0,55.0,57.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",roches noires,1.0,100.0,122.0,2.0,1.0,1.0,15,870000.0
"appartements, à vendre",oulfa,2.0,58.0,58.0,3.0,1.0,1.0,15,490000.0
"appartements, à vendre",sidi bernoussi,4.0,63.0,63.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",al qods,3.0,57.0,57.0,3.0,1.0,1.0,5,520000.0
"appartements, à vendre",aïn sebaâ,3.0,56.0,56.0,2.0,1.0,1.0,10,500000.0
"appartements, à vendre",sidi bernoussi,4.0,65.0,65.0,2.0,1.0,1.0,10,3500000.0
"appartements, à vendre",maarif,4.0,84.0,84.0,3.0,2.0,2.0,20,950000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",roches noires,5.0,79.0,79.0,2.0,2.0,1.0,15,800000.0
"appartements, à vendre",oulfa,3.0,76.0,76.0,2.0,1.0,1.0,10,12000.0
"appartements, à vendre",belvédère,0.0,49.0,16.0,1.0,1.0,1.0,15,670000.0
"appartements, à vendre",oulfa,4.0,57.0,57.0,2.0,2.0,1.0,15,360000.0
"appartements, à vendre",sidi moumen,3.0,105.0,117.0,3.0,1.0,1.0,15,670000.0
"appartements, à vendre",c.i.l,5.0,131.0,131.0,3.0,2.0,1.0,5,2980000.0
"appartements, à vendre",route d'el jadida,5.0,154.0,164.0,3.0,2.0,1.0,15,2150000.0
"appartements, à vendre",sidi maarouf,1.0,51.0,51.0,1.0,1.0,1.0,15,410000.0
"appartements, à vendre",sidi moumen,3.0,66.0,66.0,2.0,1.0,1.0,10,560000.0
"appartements, à vendre",laimoune,3.0,75.0,75.0,3.0,1.0,1.0,10,790000.0
"appartements, à vendre",maarif,4.0,128.0,128.0,3.0,2.0,2.0,15,1700000.0
"appartements, à vendre",centre ville,3.0,112.0,112.0,3.0,2.0,1.0,20,1500000.0
"appartements, à vendre",autre secteur,1.0,68.0,65.0,2.0,1.0,1.0,1,550000.0
"appartements, à vendre",lissasfa,2.0,51.0,54.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",hay hassani,4.0,84.0,84.0,2.0,2.0,1.0,10,900000.0
"appartements, à vendre",palmier,3.0,86.0,86.0,2.0,2.0,2.0,20,1160000.0
"appartements, à vendre",aïn chock,2.0,81.0,91.0,2.0,1.0,1.0,15,870000.0
"appartements, à vendre",roches noires,4.0,83.0,83.0,2.0,1.0,1.0,20,680000.0
"appartements, à vendre",al fida,1.0,134.0,134.0,4.0,1.0,1.0,15,1140000.0
"appartements, à vendre",hay sadri,3.0,111.0,111.0,2.0,1.0,1.0,1,650000.0
"appartements, à vendre",oulfa,4.0,4.0,1.0,3.0,1.0,1.0,5,275000.0
"appartements, à vendre",oulfa,4.0,56.0,55.0,2.0,1.0,1.0,15,450000.0
"appartements, à vendre",sidi bernoussi,2.0,57.0,57.0,1.0,2.0,1.0,10,520000.0
"appartements, à vendre",2 mars,5.0,108.0,120.0,2.0,2.0,2.0,20,1200000.0
"appartements, à vendre",roches noires,2.0,99.0,99.0,2.0,2.0,1.0,1,1287500.0
"appartements, à vendre",la gironde,1.0,45.0,58.0,1.0,1.0,1.0,1,690000.0
"appartements, à vendre",ben m'sick,2.0,60.0,65.0,2.0,1.0,1.0,5,420000.0
"appartements, à vendre",aïn borja,4.0,180.0,180.0,3.0,3.0,3.0,15,1250000.0
"appartements, à vendre",sidi moumen,3.0,55.0,55.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",maarif,0.0,70.0,70.0,2.0,1.0,2.0,10,1290000.0
"appartements, à vendre",aïn chock,4.0,105.0,105.0,3.0,2.0,2.0,15,1100000.0
"appartements, à vendre",oulfa,3.0,4.0,46.0,2.0,1.0,1.0,5,390000.0
"appartements, à vendre",hay hassani,1.0,56.0,56.0,2.0,1.0,1.0,15,460000.0
"appartements, à vendre",ben ejdia,2.0,84.0,84.0,2.0,2.0,1.0,10,1050000.0
"appartements, à vendre",hay inara,3.0,92.0,92.0,3.0,1.0,2.0,20,1000000.0
"appartements, à vendre",autre secteur,1.0,51.0,51.0,2.0,1.0,1.0,5,300000.0
"appartements, à vendre",centre ville,2.0,160.0,160.0,4.0,2.0,2.0,20,400000.0
"appartements, à vendre",autre secteur,1.0,54.0,54.0,2.0,1.0,1.0,5,350000.0
"appartements, à vendre",aïn sebaâ,3.0,109.0,125.0,3.0,2.0,1.0,10,1200000.0
"appartements, à vendre",sidi bernoussi,2.0,88.0,88.0,2.0,1.0,1.0,15,680000.0
"appartements, à vendre",autre secteur,1.0,51.0,51.0,2.0,1.0,1.0,5,300000.0
"appartements, à vendre",racine,3.0,115.0,115.0,3.0,2.0,1.0,15,2300000.0
"appartements, à vendre",aïn sebaâ,0.0,65.0,65.0,2.0,1.0,1.0,20,50000.0
"appartements, à vendre",maarif,2.0,98.0,98.0,3.0,2.0,1.0,5,1000000.0
"appartements, à vendre",autre secteur,4.0,64.0,6632.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",aïn sebaâ,3.0,67.0,67.0,2.0,2.0,1.0,15,550000.0
"appartements, à vendre",aïn sebaâ,2.0,67.0,67.0,2.0,2.0,1.0,5,750000.0
"appartements, à vendre",derb ghallef,5.0,64.0,84.0,2.0,1.0,1.0,1,980000.0
"appartements, à vendre",oulfa,4.0,118.0,118.0,3.0,1.0,1.0,15,1180000.0
"appartements, à vendre",bourgogne,5.0,90.0,90.0,2.0,2.0,1.0,1,1500000.0
"appartements, à vendre",maarif,3.0,50.0,50.0,2.0,1.0,1.0,15,830000.0
"appartements, à vendre",autre secteur,1.0,55.0,64.0,2.0,1.0,1.0,1,680000.0
"appartements, à vendre",anfa,5.0,93.0,93.0,2.0,2.0,2.0,5,1850000.0
"appartements, à vendre",aïn sebaâ,0.0,65.0,65.0,2.0,1.0,1.0,20,50000.0
"appartements, à vendre",californie,0.0,750.0,1000.0,9.0,7.0,5.0,15,16700000.0
"appartements, à vendre",hay hassani,4.0,88.0,88.0,2.0,1.0,2.0,15,1050000.0
"appartements, à vendre",sidi moumen,4.0,100.0,99.0,3.0,1.0,1.0,15,750000.0
"appartements, à vendre",bourgogne,4.0,67.0,83.0,2.0,2.0,1.0,10,1250000.0
"appartements, à vendre",autre secteur,1.0,72.0,72.0,2.0,2.0,1.0,10,520000.0
"appartements, à vendre",anfa,6.0,140.0,140.0,3.0,2.0,2.0,10,1800000.0
"appartements, à vendre",maarif,5.0,130.0,5.0,3.0,2.0,1.0,15,1600000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,5,36.0
"appartements, à vendre",belvédère,4.0,75.0,82.0,2.0,2.0,2.0,5,1250000.0
"appartements, à vendre",aïn sebaâ,3.0,90.0,95.0,2.0,2.0,1.0,10,110000.0
"appartements, à vendre",val fleuri,1.0,129.0,129.0,2.0,3.0,2.0,15,2350000.0
"appartements, à vendre",lissasfa,3.0,78.0,77.0,2.0,1.0,2.0,15,600000.0
"appartements, à vendre",route d'azemmour,4.0,52.0,52.0,1.0,1.0,1.0,1,450000.0
"appartements, à vendre",roches noires,5.0,104.0,104.0,2.0,2.0,2.0,20,750000.0
"appartements, à vendre",val fleuri,5.0,154.0,154.0,3.0,3.0,2.0,15,2300000.0
"appartements, à vendre",al qods,2.0,86.0,86.0,2.0,1.0,2.0,10,850000.0
"appartements, à vendre",aïn borja,1.0,75.0,75.0,2.0,1.0,1.0,15,800000.0
"appartements, à vendre",aïn sebaâ,4.0,65.0,65.0,2.0,1.0,1.0,20,400000.0
"appartements, à vendre",racine,4.0,166.0,166.0,4.0,2.0,2.0,15,2800000.0
"appartements, à vendre",aïn borja,1.0,75.0,75.0,2.0,1.0,1.0,15,800000.0
"appartements, à vendre",beauséjour,1.0,90.0,97.0,2.0,2.0,2.0,10,1250000.0
"appartements, à vendre",hermitage,3.0,107.0,107.0,2.0,1.0,3.0,20,845000.0
"appartements, à vendre",sidi maarouf,1.0,67.0,68.0,2.0,1.0,1.0,15,650000.0
"appartements, à vendre",sidi moumen,4.0,60.0,60.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",la gironde,3.0,64.0,64.0,2.0,2.0,2.0,10,680000.0
"appartements, à vendre",oulfa,1.0,54.0,53.0,2.0,1.0,1.0,10,420000.0
"appartements, à vendre",la gironde,2.0,71.0,94.0,2.0,1.0,1.0,10,890000.0
"appartements, à vendre",al fida,2.0,76.0,80.0,2.0,1.0,1.0,20,650000.0
"appartements, à vendre",les princesses,4.0,103.0,103.0,2.0,2.0,1.0,1,200000.0
"appartements, à vendre",belvédère,3.0,99.0,99.0,2.0,2.0,1.0,10,950000.0
"appartements, à vendre",oasis,7.0,105.0,105.0,3.0,2.0,1.0,15,1350000.0
"appartements, à vendre",derb ghallef,4.0,100.0,110.0,2.0,1.0,1.0,20,1500000.0
"appartements, à vendre",mers sultan,3.0,97.0,97.0,2.0,1.0,1.0,20,850000.0
"appartements, à vendre",sbata,4.0,128.0,128.0,3.0,1.0,1.0,15,560000.0
"appartements, à vendre",hay alfalah,2.0,96.0,96.0,3.0,1.0,2.0,10,640000.0
"appartements, à vendre",oulfa,3.0,50.0,50.0,2.0,1.0,1.0,10,38000.0
"appartements, à vendre",aïn sebaâ,4.0,78.0,78.0,3.0,2.0,1.0,10,918000.0
"appartements, à vendre",bournazil,2.0,64.0,64.0,2.0,1.0,1.0,20,520000.0
"appartements, à vendre",sidi maarouf,3.0,93.0,93.0,3.0,2.0,1.0,1,980000.0
"appartements, à vendre",hay inara,4.0,84.0,90.0,2.0,2.0,1.0,15,840000.0
"appartements, à vendre",hay inara,4.0,84.0,90.0,2.0,2.0,1.0,15,840000.0
"appartements, à vendre",lissasfa,1.0,54.0,54.0,2.0,1.0,1.0,1,320000.0
"appartements, à vendre",c.i.l,4.0,192.0,192.0,3.0,3.0,2.0,15,12000.0
"appartements, à vendre",bourgogne,1.0,130.0,143.0,3.0,2.0,1.0,10,19000.0
"appartements, à vendre",hay hassani,1.0,3000.0,5500.0,4.0,2.0,2.0,1,80500.0
"appartements, à vendre",maarif,1.0,99.0,99.0,2.0,2.0,1.0,15,13000.0
"appartements, à vendre",maarif,4.0,97.0,97.0,2.0,2.0,2.0,10,1260000.0
"appartements, à vendre",sidi moumen,3.0,122.0,122.0,3.0,2.0,2.0,15,700000.0
"appartements, à vendre",autre secteur,6.0,50.0,50.0,2.0,1.0,1.0,1,1000000.0
"appartements, à vendre",maarif,3.0,165.0,165.0,3.0,2.0,2.0,10,2500000.0
"appartements, à vendre",oulfa,2.0,58.0,58.0,2.0,1.0,1.0,5,350000.0
"appartements, à vendre",aïn sebaâ,1.0,87.0,109.0,2.0,2.0,1.0,1,826500.0
"appartements, à vendre",sidi maarouf,3.0,107.0,120.0,3.0,2.0,1.0,5,1170000.0
"appartements, à vendre",californie,4.0,134.0,166.0,3.0,2.0,2.0,10,2550000.0
"appartements, à vendre",sidi othmane,2.0,123.0,123.0,3.0,1.0,1.0,5,960000.0
"appartements, à vendre",sidi moumen,1.0,70.0,74.0,2.0,1.0,1.0,15,620000.0
"appartements, à vendre",hay hassani,4.0,110.0,110.0,2.0,2.0,1.0,20,980000.0
"appartements, à vendre",hay mohammadi,3.0,93.0,93.0,3.0,1.0,1.0,15,950000.0
"appartements, à vendre",beauséjour,3.0,108.0,111.0,2.0,1.0,1.0,20,1115000.0
"appartements, à vendre",sidi maarouf,2.0,57.0,57.0,2.0,1.0,1.0,15,15000.0
"appartements, à vendre",sidi bernoussi,4.0,76.0,78.0,2.0,2.0,1.0,5,740000.0
"appartements, à vendre",sidi moumen,1.0,61.0,61.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",aïn chock,0.0,250.0,250.0,5.0,2.0,3.0,10,1250000.0
"appartements, à vendre",hay mohammadi,1.0,176.0,176.0,5.0,3.0,2.0,15,7000.0
"appartements, à vendre",californie,0.0,64.0,69.0,2.0,1.0,1.0,1,970000.0
"appartements, à vendre",quartier des hôpitaux,0.0,150.0,170.0,4.0,2.0,1.0,15,2000000.0
"appartements, à vendre",sidi maarouf,2.0,100.0,100.0,3.0,2.0,1.0,15,1080000.0
"appartements, à vendre",autre secteur,1.0,94.0,94.0,3.0,1.0,2.0,15,760000.0
"appartements, à vendre",aïn chock,2.0,153.0,153.0,3.0,3.0,2.0,10,2800000.0
"appartements, à vendre",maarif,4.0,94.0,107.0,2.0,1.0,1.0,10,1350000.0
"appartements, à vendre",bournazil,2.0,72.0,74.0,2.0,1.0,1.0,10,700000.0
"appartements, à vendre",maarif,5.0,75.0,80.0,2.0,1.0,1.0,20,850000.0
"appartements, à vendre",ferme bretone,4.0,80.0,93.0,2.0,2.0,1.0,5,1580000.0
"appartements, à vendre",sidi moumen,4.0,61.0,63.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",belvédère,4.0,88.0,88.0,3.0,2.0,1.0,10,1200000.0
"appartements, à vendre",sidi bernoussi,2.0,67.0,67.0,2.0,2.0,1.0,1,700000.0
"appartements, à vendre",sidi moumen,4.0,50.0,50.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",sbata,2.0,70.0,70.0,2.0,2.0,1.0,10,1840000.0
"appartements, à vendre",centre ville,1.0,100.0,133.0,2.0,2.0,1.0,20,1500000.0
"appartements, à vendre",maarif,5.0,117.0,146.0,3.0,2.0,1.0,10,1760000.0
"appartements, à vendre",oulfa,4.0,118.0,118.0,3.0,1.0,1.0,15,120000.0
"appartements, à vendre",belvédère,4.0,67.0,67.0,2.0,1.0,1.0,15,750000.0
"appartements, à vendre",beauséjour,4.0,188.0,189.0,3.0,3.0,4.0,20,2400000.0
"appartements, à vendre",sidi maarouf,3.0,74.0,74.0,3.0,1.0,1.0,5,925000.0
"appartements, à vendre",sidi moumen,3.0,88.0,88.0,2.0,1.0,1.0,5,550000.0
"appartements, à vendre",val fleuri,4.0,100.0,106.0,2.0,2.0,1.0,15,1600000.0
"appartements, à vendre",sidi bernoussi,2.0,101.0,110.0,2.0,2.0,1.0,15,70000.0
"appartements, à vendre",belvédère,7.0,101.0,101.0,3.0,1.0,1.0,10,1070000.0
"appartements, à vendre",2 mars,2.0,80.0,80.0,3.0,2.0,1.0,5,450000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",maarif,1.0,74.0,74.0,2.0,1.0,1.0,20,900000.0
"appartements, à vendre",sidi maarouf,2.0,162.0,162.0,3.0,2.0,2.0,15,1200000.0
"appartements, à vendre",aïn sebaâ,4.0,90.0,90.0,2.0,2.0,1.0,1,904800.0
"appartements, à vendre",aïn chock,3.0,65.0,70.0,2.0,1.0,1.0,20,68000.0
"appartements, à vendre",sidi maarouf,3.0,48.0,52.0,2.0,1.0,1.0,10,410000.0
"appartements, à vendre",sidi maarouf,4.0,48.0,52.0,2.0,1.0,1.0,10,370000.0
"appartements, à vendre",maarif,3.0,111.0,111.0,3.0,2.0,1.0,15,1400000.0
"appartements, à vendre",quartier des hôpitaux,4.0,107.0,107.0,3.0,1.0,1.0,20,1020000.0
"appartements, à vendre",oulfa,1.0,130.0,147.0,3.0,2.0,2.0,15,1650000.0
"appartements, à vendre",roches noires,1.0,87.0,124.0,2.0,2.0,1.0,15,1150000.0
"appartements, à vendre",palmier,4.0,48.0,48.0,1.0,1.0,1.0,1,1100000.0
"appartements, à vendre",aïn sebaâ,2.0,80.0,80.0,2.0,1.0,1.0,15,800000.0
"appartements, à vendre",maarif,0.0,147.0,170.0,2.0,2.0,1.0,10,2200000.0
"appartements, à vendre",2 mars,5.0,136.0,136.0,2.0,2.0,1.0,20,1400000.0
"appartements, à vendre",belvédère,3.0,118.0,125.0,3.0,2.0,1.0,15,1290000.0
"appartements, à vendre",belvédère,2.0,86.0,86.0,2.0,1.0,1.0,15,860000.0
"appartements, à vendre",mers sultan,2.0,4.0,85.0,1.0,1.0,2.0,15,640000.0
"appartements, à vendre",sidi moumen,1.0,97.0,111.0,3.0,2.0,1.0,5,1350000.0
"appartements, à vendre",oulfa,3.0,52.0,52.0,2.0,1.0,1.0,1,270000.0
"appartements, à vendre",sidi bernoussi,0.0,85.0,110.0,2.0,2.0,1.0,15,1000000.0
"appartements, à vendre",sidi bernoussi,4.0,450.0,50.0,2.0,1.0,1.0,5,370000.0
"appartements, à vendre",aïn sebaâ,4.0,55.0,55.0,3.0,2.0,1.0,15,360000.0
"appartements, à vendre",sidi bernoussi,4.0,59.0,69.0,2.0,1.0,1.0,15,335000.0
"appartements, à vendre",roches noires,3.0,61.0,70.0,2.0,2.0,1.0,10,770000.0
"appartements, à vendre",sidi bernoussi,4.0,61.0,61.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",sidi moumen,1.0,200.0,200.0,5.0,4.0,2.0,15,1300000.0
"appartements, à vendre",belvédère,3.0,75.0,75.0,2.0,1.0,1.0,20,750000.0
"appartements, à vendre",quartier des hôpitaux,4.0,123.0,129.0,2.0,2.0,3.0,15,1590000.0
"appartements, à vendre",maarif,3.0,150.0,153.0,4.0,2.0,2.0,20,1200000.0
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",sidi moumen,2.0,58.0,58.0,2.0,1.0,1.0,15,440000.0
"appartements, à vendre",val fleuri,5.0,131.0,136.0,3.0,2.0,2.0,10,1850000.0
"appartements, à vendre",hay hassani,4.0,60.0,60.0,2.0,1.0,2.0,5,290000.0
"appartements, à vendre",al qods,1.0,60.0,60.0,1.0,1.0,1.0,10,630000.0
"appartements, à vendre",sidi moumen,1.0,66.0,66.0,2.0,1.0,1.0,10,3000000.0
"appartements, à vendre",anfa,1.0,118.0,118.0,2.0,2.0,2.0,10,13000.0
"appartements, à vendre",route d'azemmour,0.0,47.0,50.0,2.0,1.0,1.0,10,220000.0
"appartements, à vendre",lissasfa,2.0,55.0,55.0,2.0,1.0,1.0,10,3400000.0
"appartements, à vendre",oulfa,2.0,80.0,80.0,3.0,1.0,1.0,15,800000.0
"appartements, à vendre",sidi maarouf,3.0,92.0,92.0,2.0,1.0,1.0,15,880000.0
"appartements, à vendre",autre secteur,1.0,88.0,88.0,2.0,2.0,1.0,10,1000000.0
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",autre secteur,3.0,50.0,50.0,2.0,1.0,1.0,5,450000.0
"appartements, à vendre",autre secteur,2.0,90.0,140.0,2.0,1.0,2.0,20,1100000.0
"appartements, à vendre",hay moulay rachid,2.0,68.0,68.0,2.0,1.0,2.0,10,560000.0
"appartements, à vendre",roches noires,2.0,76.0,80.0,2.0,1.0,2.0,1,640000.0
"appartements, à vendre",route d'el jadida,1.0,99.0,99.0,2.0,2.0,1.0,5,760000.0
"appartements, à vendre",triangle d'or,5.0,178.0,205.0,3.0,3.0,3.0,20,2900000.0
"appartements, à vendre",quartier des hôpitaux,4.0,64.0,75.0,2.0,1.0,1.0,1,1237500.0
"appartements, à vendre",aïn chock,1.0,67.0,67.0,2.0,1.0,1.0,15,80000.0
"appartements, à vendre",oulfa,5.0,110.0,110.0,3.0,2.0,1.0,1,13000.0
"appartements, à vendre",c.i.l,5.0,113.0,113.0,2.0,1.0,1.0,20,1500000.0
"appartements, à vendre",centre ville,2.0,105.0,110.0,2.0,2.0,2.0,20,1450000.0
"appartements, à vendre",sidi maarouf,2.0,132.0,140.0,3.0,3.0,1.0,1,1280000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",sidi maarouf,3.0,90.0,90.0,3.0,2.0,1.0,10,600000.0
"appartements, à vendre",sidi bernoussi,1.0,50.0,50.0,2.0,1.0,1.0,1,340000.0
"appartements, à vendre",sidi bernoussi,2.0,80.0,100.0,2.0,1.0,2.0,20,720000.0
"appartements, à vendre",la gironde,1.0,80.0,80.0,2.0,1.0,2.0,10,83000.0
"appartements, à vendre",sidi bernoussi,1.0,80.0,100.0,2.0,1.0,2.0,20,720000.0
"appartements, à vendre",hay mohammadi,3.0,89.0,103.0,3.0,1.0,1.0,15,1400000.0
"appartements, à vendre",lissasfa,3.0,60.0,55.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",sidi bernoussi,3.0,62.0,62.0,2.0,1.0,1.0,20,400000.0
"appartements, à vendre",aïn sebaâ,0.0,63.0,147.0,2.0,1.0,1.0,15,630000.0
"appartements, à vendre",oulfa,1.0,87.0,87.0,2.0,1.0,2.0,20,790000.0
"appartements, à vendre",laimoune,1.0,65.0,65.0,2.0,2.0,1.0,15,630000.0
"appartements, à vendre",c.i.l,1.0,160.0,171.0,3.0,2.0,3.0,15,1750000.0
"appartements, à vendre",mers sultan,2.0,87.0,87.0,2.0,1.0,1.0,20,1300000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,2.0,1.0,1.0,5,38.0
"appartements, à vendre",la gironde,1.0,80.0,80.0,2.0,1.0,2.0,10,840000.0
"appartements, à vendre",hay almassira 2,2.0,82.0,82.0,2.0,2.0,2.0,15,650000.0
"appartements, à vendre",maarif,3.0,79.0,79.0,1.0,2.0,2.0,10,700000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",maarif,3.0,79.0,79.0,1.0,2.0,2.0,10,700000.0
"appartements, à vendre",oulfa,4.0,54.0,54.0,2.0,1.0,1.0,20,450000.0
"appartements, à vendre",maarif,2.0,105.0,120.0,3.0,2.0,2.0,1,2050000.0
"appartements, à vendre",les princesses,5.0,88.0,103.0,2.0,2.0,2.0,1,1700000.0
"appartements, à vendre",2 mars,5.0,108.0,120.0,2.0,2.0,2.0,20,1200000.0
"appartements, à vendre",al qods,3.0,76.0,76.0,3.0,2.0,2.0,15,640000.0
"appartements, à vendre",oulfa,3.0,54.0,52.0,2.0,1.0,1.0,10,325000.0
"appartements, à vendre",sidi othmane,2.0,59.0,59.0,2.0,1.0,1.0,1,400000.0
"appartements, à vendre",oasis,1.0,42.0,42.0,1.0,1.0,1.0,1,850000.0
"appartements, à vendre",beauséjour,2.0,113.0,113.0,3.0,2.0,1.0,15,1180000.0
"appartements, à vendre",sidi bernoussi,1.0,64.0,64.0,2.0,1.0,1.0,20,290000.0
"appartements, à vendre",lissasfa,2.0,55.0,60.0,2.0,1.0,1.0,15,5500000.0
"appartements, à vendre",californie,3.0,157.0,157.0,3.0,2.0,1.0,10,2000000.0
"appartements, à vendre",hay mohammadi,4.0,140.0,140.0,3.0,2.0,2.0,20,900000.0
"appartements, à vendre",sidi bernoussi,2.0,56.0,60.0,2.0,1.0,1.0,10,350000.0
"appartements, à vendre",sidi moumen,1.0,120.0,92.0,3.0,1.0,1.0,10,790000.0
"appartements, à vendre",sidi moumen,1.0,62.0,62.0,2.0,1.0,1.0,10,420000.0
"appartements, à vendre",aïn chock,4.0,60.0,60.0,2.0,1.0,1.0,15,660000.0
"appartements, à vendre",bourgogne,3.0,82.0,82.0,2.0,2.0,2.0,15,800000.0
"appartements, à vendre",oulfa,1.0,50.0,50.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",aïn sebaâ,1.0,64.0,65.0,3.0,1.0,1.0,10,400000.0
"appartements, à vendre",roches noires,2.0,94.0,94.0,2.0,2.0,2.0,10,890000.0
"appartements, à vendre",sidi maarouf,1.0,1.0,1.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",al fida,4.0,140.0,140.0,10.0,6.0,7.0,20,800000.0
"appartements, à vendre",aïn chock,2.0,79.0,80.0,2.0,2.0,1.0,5,790000.0
"appartements, à vendre",palmier,7.0,380.0,530.0,3.0,3.0,3.0,15,4200000.0
"appartements, à vendre",californie,4.0,60.0,60.0,2.0,1.0,1.0,15,640000.0
"appartements, à vendre",belvédère,3.0,97.0,97.0,2.0,2.0,2.0,10,1260000.0
"appartements, à vendre",oulfa,2.0,81.0,81.0,2.0,2.0,1.0,1,695000.0
"appartements, à vendre",aïn chock,3.0,115.0,115.0,4.0,2.0,1.0,15,1100000.0
"appartements, à vendre",2 mars,1.0,90.0,144.0,2.0,1.0,1.0,15,1500000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,55.0,55.0,2.0,1.0,1.0,5,38000080.0
"appartements, à vendre",ben m'sick,4.0,56.0,56.0,2.0,1.0,1.0,15,290000.0
"appartements, à vendre",oulfa,3.0,50.0,50.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",anfa,3.0,72.0,72.0,2.0,1.0,1.0,15,1250000.0
"appartements, à vendre",oulfa,1.0,186.0,186.0,4.0,3.0,3.0,10,1450000.0
"appartements, à vendre",2 mars,5.0,147.0,147.0,3.0,1.0,2.0,20,19500.0
"appartements, à vendre",oulfa,3.0,52.0,52.0,2.0,1.0,1.0,10,500000.0
"appartements, à vendre",oulfa,1.0,75.0,75.0,3.0,1.0,1.0,15,520000.0
"appartements, à vendre",sidi maarouf,2.0,132.0,140.0,3.0,3.0,1.0,1,1280000.0
"appartements, à vendre",hay albaraka,2.0,83.0,83.0,1.0,1.0,2.0,15,650000.0
"appartements, à vendre",bourgogne,5.0,95.0,95.0,3.0,2.0,1.0,15,1100000.0
"appartements, à vendre",aïn sebaâ,2.0,53.0,53.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",sidi bernoussi,1.0,65.0,85.0,3.0,1.0,1.0,20,460000.0
"appartements, à vendre",californie,1.0,125.0,136.0,3.0,2.0,2.0,15,1950000.0
"appartements, à vendre",sidi othmane,2.0,60.0,63.0,2.0,1.0,1.0,10,480000.0
"appartements, à vendre",sbata,0.0,72.0,72.0,2.0,1.0,1.0,10,410000.0
"appartements, à vendre",aïn sebaâ,2.0,64.0,68.0,2.0,2.0,1.0,10,470000.0
"appartements, à vendre",maarif,4.0,97.0,97.0,2.0,2.0,1.0,10,1220000.0
"appartements, à vendre",beauséjour,4.0,132.0,132.0,3.0,2.0,2.0,15,1180000.0
"appartements, à vendre",la gironde,3.0,87.0,87.0,3.0,1.0,1.0,20,860000.0
"appartements, à vendre",sidi bernoussi,0.0,60.0,71.0,2.0,2.0,1.0,10,350000.0
"appartements, à vendre",aïn borja,2.0,102.0,102.0,2.0,2.0,1.0,15,1100000.0
"appartements, à vendre",sidi bernoussi,1.0,64.0,70.0,2.0,1.0,1.0,10,380000.0
"appartements, à vendre",quartier des hôpitaux,1.0,156.0,180.0,3.0,2.0,2.0,15,180000.0
"appartements, à vendre",sidi moumen,3.0,61.0,61.0,2.0,1.0,1.0,5,440000.0
"appartements, à vendre",quartier des hôpitaux,6.0,144.0,144.0,3.0,2.0,2.0,20,1995000.0
"appartements, à vendre",aïn chock,1.0,100.0,110.0,3.0,2.0,1.0,20,830000.0
"appartements, à vendre",sidi bernoussi,3.0,83.0,83.0,2.0,1.0,1.0,10,830000.0
"appartements, à vendre",oulfa,2.0,74.0,74.0,3.0,1.0,1.0,10,800000.0
"appartements, à vendre",hay mohammadi,2.0,39.0,40.0,1.0,1.0,1.0,15,270000.0
"appartements, à vendre",al qods,2.0,86.0,86.0,3.0,1.0,1.0,15,740000.0
"appartements, à vendre",aïn chock,1.0,1996.0,1996.0,1.0,1.0,1.0,20,3000.0
"appartements, à vendre",la gironde,2.0,66.0,69.0,2.0,2.0,1.0,1,740000.0
